id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25,per_straight,per_10_45,per_45_90,per_90_120,per_120_170,per_back
83001,1401,1,1401_1,518,6.7127712019067056,-0.0,6.7127712019067056,-0.0,7.441,6.71277,3477.21548,16.88579,16.88579,180.0,14,13,2.703,2.51,24.017756844906053,0.39928435055461053,0,1,0.193,0.193,78.690067525924661,78.690067526054946,81.869897645849221,89.999999999934857,94.398705354965657,116.56505117705194,116.56505117706497,116.56505117707799,126.86989764584924,180.0,0.14142135623734164,0.3605551275463863,0.4999999999998636,0.14142135623734164,0.5830951894845067,0.09999999999990905,0.4472135954997546,0.10000000000013642,0.09999999999990905,0.14142135623718088,6.80116,2e-05,0.0,9.091,54.545,9.091,27.273,0.01566,23.34567,11,4.026,8.9441,23.166,41.119999999999997,35.713999999999999,52.5,-0.1285493501460003,3,124.66666666666667,27,318,10.892552907220086,9.4720284112010713,1362.3655033951104,1149.1234947218863,543.6875,23.317107453541489,44.44444,41.08527,1,1,1.158,1.544,0.193,0.193,82.62548262548262,13.32046332046332,2.7027027027027026,0.7722007722007722,0.19305019305019305,0.3861003861003861
83002,1401,10,1401_10,287,5.912487287253497,-0.0,5.912487287253497,-0.0,5.527,5.91249,1696.88385,12.48239,12.48239,168.69,9,10,3.136,3.484,17.663156098971704,0.53583784258879197,0,1,0.348,0.697,27.157234529206132,27.324365639497081,27.778341333737597,31.541643655578163,36.347458208884547,45.000000000012207,90.00000000000081,98.130102354155994,108.43494882292526,116.56505117707718,2.692582403567252,6.351377803280129,5.092150822589578,6.044005294504548,0.31622776601685143,0.1414213562372914,0.22360679774996625,0.3162277660168559,0.10000000000002274,0.4472135954999452,6.03204,7e-05,0.0,0.0,50.0,16.667,33.333,0.00379,15.45738,7,3.307,8.13694,24.390000000000001,39.024000000000001,36.585000000000001,20.0,-0.37259191809395037,2,102.0,56,148,3.4032128380891238,6.2485310332399031,365.3779478866868,844.20426769351684,812.25,28.5,44.23077,43.75,1,1,1.045,1.045,0.348,0.697,89.89547038327527,8.013937282229966,0.34843205574912894,1.3937282229965158,0.34843205574912894,0.0
83003,1401,100,1401_100,620,5.9040904017379896,0.00081,5.9040904017379896,0.00081,9.908,5.90409,3660.53605,17.82723,17.82723,180.0,13,13,2.097,2.097,25.544716528105322,0.37372277219436884,0,0,0.161,0.645,90.0,90.0,90.0,101.30993247402273,108.43494882292195,143.1301023541169,161.07535558394878,161.56505117705845,180.0,180.0,0.1,0.1,0.1,0.10000000000002274,0.6324555320336757,0.31622776601658625,0.608276253029822,0.31622776601658625,0.10000000000002274,0.10000000000002274,5.99475,0.00067,0.0,15.385,30.769,23.077,30.769,0.00364,23.09985,18,3.26,8.8548,29.032,36.289999999999999,34.677,15.0,-0.23655553085321385,6,65.5,5,230,0.083507656310182476,11.32349242686198,776.45309830938083,598.41621362877731,438.77551020408163,20.946968998021685,44.11765,40.68627,0,0,1.129,1.613,0.0,0.161,78.87096774193549,15.0,3.7096774193548385,1.4516129032258065,0.4838709677419355,0.4838709677419355
83004,1401,101,1401_101,297,5.8675180235062028,0.0,5.8675180235062028,0.0,5.759,5.86752,1742.65285,12.47798,12.47798,116.565,11,13,3.704,4.377,17.505902277499889,0.38690669390868393,0,0,0.337,0.337,26.721930010964762,27.970800438124424,32.996696603522025,44.999999999967429,45.0,59.036243467882407,63.43494882292201,74.744881296906144,78.690067525957232,85.2363583092298,5.5461698495448095,3.6055512754639816,3.5846896657869856,0.39999999999997726,0.40000000000009095,0.28284271247452253,0.2236067977500298,0.22360679774982645,0.14142135623726126,0.5385164807133829,6.0342,0.00011,0.0,0.0,50.0,16.667,33.333,0.02812,7.81764,7,3.163,7.74573,20.202000000000002,42.423999999999999,37.374000000000002,10.0,-0.3282102830841797,4,53.5,8,176,0.24141567159805022,4.7456308480240921,651.7975427602039,429.67888048029579,0.0,0.0,47.32143,39.73214,0,0,0.337,1.01,0.337,0.337,85.18518518518519,12.457912457912458,2.0202020202020203,0.3367003367003367,0.0,0.0
83005,1401,102,1401_102,484,7.4950749211888876,0.00139,7.4950749211888876,0.00139,8.26,7.49507,3627.61626,18.62901,18.62901,153.435,15,14,3.099,2.893,23.829575066261242,1.9074687551948775,0,3,1.653,1.24,75.963756532071599,78.69006752598041,85.236358309293749,86.820169880135253,99.462322208020126,116.56505117707229,116.56505117707229,116.56505117707229,131.49646835521472,140.84083750390815,0.41231056256174603,0.10000000000000853,0.5385164807134488,1.1401754250991352,0.6082762530301811,0.44721359550003736,0.44721359550003736,0.44721359550003736,0.22360679774998055,18.629009635512027,7.60597,0.00018,0.0,10.0,60.0,20.0,10.0,0.98009,29.48623,12,4.474,9.16573,18.594999999999999,42.149000000000001,39.256,11.33,-0.23969943352083836,5,76.400000000000006,8,204,0.20650961596063036,13.01579192256213,751.25739794919593,715.47939210695063,854.0,29.223278392404914,42.63959,39.08629,3,3,3.099,2.273,1.24,1.033,81.40495867768595,14.049586776859504,3.0991735537190084,0.8264462809917356,0.6198347107438017,0.0
83006,1401,103,1401_103,1183,6.0370806015167267,0.0,6.0370806015167267,0.0,4.138,6.03708,7141.86635,16.28558,16.28558,180.0,25,24,2.113,2.029,31.973826872497959,0.20033765203601353,0,0,0.169,0.085,78.690067525939696,90.0,90.0,99.462322207976328,101.30993247400457,104.0362434679265,135.00000000000406,161.56505117707636,180.0,180.0,0.5099019513593499,0.10000000000000853,0.10000000000000853,0.6082762530296425,0.14142135623732158,0.4123105625617661,0.5,0.14142135623732158,0.0999999999994543,0.0999999999994543,6.08841,1e-05,0.0,26.923,11.538,11.538,50.0,0.00101,15.81944,29,4.354,9.74018,42.265000000000001,30.347000000000001,27.388000000000002,54.0,-0.1051907457849614,4,177.5,7,529,0.12567522265338452,10.588620031986917,2454.9108449565883,1773.8996419585926,7944.2222222222235,89.130366442768675,49.7948,43.63885,0,0,0.761,0.845,0.0,0.0,91.71597633136095,6.762468300929839,0.6762468300929839,0.42265426880811496,0.16906170752324598,0.25359256128486896
83007,1401,104,1401_104,788,5.2857338430779697,0.00057,5.2857338430779697,0.00057,8.505,5.28573,4165.15827,14.07587,14.07587,180.0,20,20,2.538,2.538,22.023441598008215,0.37752280333046701,0,0,0.127,0.381,126.8698976458336,126.86989764584924,126.86989764584924,135.0,143.13010235415405,161.56505117707798,179.99999914622637,180.0,180.0,180.0,0.09999999999990905,0.4999999999998636,0.4999999999998636,0.09999999999990905,0.09999999999990905,0.44721359549980544,0.8485281374238571,0.14142135623742205,0.14142135623742205,0.14142135623742205,5.33794,8e-05,0.0,5.882,35.294,17.647,41.176,0.0215,26.85078,26,2.785,8.17218,30.457000000000001,35.786999999999999,33.756,29.5,-0.13477001029814337,7,68.428571428571431,5,133,0.10583339481772909,10.493207356931519,498.65505363447113,585.30221282782895,815.47222222222217,28.556474261053694,40.79208,40.9901,0,0,1.396,0.888,0.0,0.127,84.01015228426395,11.548223350253807,2.284263959390863,0.6345177664974619,0.8883248730964467,0.6345177664974619
83008,1401,105,1401_105,1185,5.4125403759081037,0.0,5.4125403759081037,0.0,7.33,5.41254,6413.86035,17.26094,17.26094,180.0,22,19,1.857,1.603,36.083183050472577,0.33687219291372972,0,0,0.169,0.169,123.6900675259397,126.86989764585445,128.65980825409048,146.3099324740177,153.43494882292202,161.56505117707761,164.7448812968951,168.69006752600987,180.0,180.0,0.3605551275464494,0.500000000000182,0.09999999999999432,0.10000000000013642,0.1000000000003638,0.14142135623730648,0.5099019513591715,0.14142135623718088,0.14142135623718088,0.14142135623718088,5.45804,-0.0,3.846,15.385,23.077,3.846,53.846,0.00658,42.98912,29,1.24,10.3968,47.256999999999998,29.451000000000001,23.291,22.0,-0.16249675928484486,9,64.0,8,152,0.054048008196137212,17.305044757298823,694.71465630365253,700.69976011104382,1092.1487603305786,33.047674053260977,46.31751,35.84288,0,0,0.675,0.506,0.084,0.169,87.51054852320675,6.8354430379746836,3.7130801687763713,1.0126582278481013,0.6751054852320675,0.25316455696202533
83009,1401,106,1401_106,792,8.5725393780474999,0.0,8.5725393780474999,0.0,5.513,8.57254,6789.45119,18.13974,18.13974,180.0,17,11,2.146,1.389,46.387376692633083,0.30567619242819383,0,0,0.758,0.379,63.434948822837335,63.434948822895954,71.565051177260372,90.000000000151985,101.30993247406029,161.56505117707798,161.56505117720178,179.99999914622637,179.99999914622637,179.99999914622637,0.0999999999994543,0.39999999999997726,0.447213595500263,0.42426406871210537,0.5099019513593499,0.31622776601683794,0.22360679774982645,0.6324555320339276,0.6324555320339276,0.6324555320339276,8.67849,7e-05,23.529,29.412,11.765,5.882,29.412,0.00617,33.10573,29,6.135,12.64613,44.192,29.292999999999999,26.515000000000001,21.0,-0.12200337417557232,4,132.0,11,289,0.18449851715061494,6.5869756640104429,1540.7322679823219,1688.8505057800685,11160.888888888885,105.64510821088162,47.28972,40.56075,0,0,1.515,1.01,0.379,0.126,90.9090909090909,6.944444444444445,1.1363636363636365,0.25252525252525254,0.25252525252525254,0.5050505050505051
83010,1401,107,1401_107,221,2.994893219272702,-0.0,2.994893219272702,-0.0,7.028,2.99489,661.8714,10.83744,10.83744,131.634,6,7,2.715,3.167,14.054732252213213,0.27911781570302829,0,0,0.0,0.0,29.581955348844893,29.744881296942228,31.226024113567458,32.782868526599273,33.690067525980119,38.717507911838617,39.650822570471561,45.000000000008143,108.43494882292364,111.80140948635069,2.98328677803529,0.3605551275463989,2.9614185789922014,3.7121422386541156,0.1999999999999993,1.3601470508735443,2.5612496949731183,0.10000000000002274,0.4472135954999579,0.5385164807134462,3.13485,0.00032,0.0,0.0,25.0,25.0,50.0,1.22624,13.35993,5,1.847,5.61436,36.198999999999998,32.127000000000002,31.673999999999999,0.0,0,4,22.5,6,66,0.40439572020862541,5.0543380299134277,221.59987747168628,155.24147916433662,793.6875,28.172459956489423,42.24138,40.51724,0,0,0.0,0.452,0.0,0.0,80.54298642533936,17.647058823529413,0.45248868778280543,0.9049773755656109,0.45248868778280543,0.0
