id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25,per_straight,per_10_45,per_45_90,per_90_120,per_120_170,per_back
452201,3165,1,3165_1,711,7.4499813395058396,0.00031,7.4499813395058396,0.00031,6.481,7.44998,5296.93673,20.0771,20.0771,180.0,13,13,1.828,1.828,38.298903216823518,0.31262744243089746,0,1,0.281,0.563,104.0362434679265,116.56505117707148,116.56505117707799,123.69006752597541,125.53767779197484,153.43494882286993,179.99999879258175,180.0,180.0,180.0,0.41231056256139104,0.0999999999999659,0.10000000000000009,0.14142135623732158,0.10000000000002274,0.31622776601705366,0.3605551275464021,0.09999999999999432,0.09999999999999432,0.09999999999999432,7.55535,8e-05,6.667,40.0,13.333,0.0,40.0,0.00643,20.56814,21,4.923,11.2422,32.348999999999997,34.598999999999997,33.052,17.67,-0.34407551661915425,3,152.0,30,389,5.8897792282403909,9.9682724211546212,2137.7156783752985,1751.036791337641,2372.75,48.710881741146913,46.48188,42.4307,1,1,1.406,1.688,0.281,0.281,88.88888888888889,8.157524613220815,1.1251758087201125,0.7032348804500703,0.4219409282700422,0.7032348804500703
452202,3165,10,3165_10,523,4.8694652909371339,0.0,4.8694652909371339,0.0,11.633,4.86947,2546.73035,17.26789,17.26789,180.0,12,13,2.294,2.486,28.42379535206026,0.47253757729303852,0,1,0.574,0.956,104.03624346791307,104.0362434679303,108.43494882289595,108.4349488229155,113.19859051365492,120.96375653205342,123.69006752598449,153.43494882292202,157.16634582207848,169.38034472384521,0.09999999999990905,0.10000000000002274,0.4472135954999071,0.14142135623734164,0.14142135623734164,0.41231056256174947,0.1414213562373115,0.2236067977500298,0.5000000000000228,0.7280109889280768,4.93128,0.00018,0.0,9.091,27.273,9.091,54.545,0.08057,42.16397,17,2.562,8.56257,36.329000000000001,33.843000000000004,29.827999999999999,25.0,-0.49495448442353146,5,53.200000000000003,15,127,3.1311060230837389,13.846110795280698,503.50683551203633,494.32038671282481,519.4375,22.79117153636469,40.61433,37.20137,1,1,1.721,1.338,0.574,0.765,76.67304015296367,14.531548757170173,6.118546845124283,1.5296367112810707,0.9560229445506692,0.19120458891013384
452203,3165,100,3165_100,195,2.143796001928389,0.00205,2.143796001928389,0.00205,15.618,2.1438,418.04022,9.52943,9.52943,180.0,6,2,3.077,1.026,7.9705489585261091,0.35006107222201532,0,1,1.026,0.513,78.690067525979288,78.69006752598041,80.727398222799408,90.0,120.9637565320721,123.69006752597916,142.69605172201497,153.43494882292367,161.56505117707917,170.53767779197213,1.4422205101855905,0.5099019513592773,0.4123105625617426,0.09999999999999432,0.09999999999999432,0.20000000000000284,0.6403124237432707,0.22360679774997896,0.7071067811865496,0.5999999999999943,2.14645,0.00104,0.0,0.0,0.0,25.0,75.0,0.08261,13.17076,5,1.326,4.40748,30.768999999999998,37.436,31.795000000000002,16.0,-0.42937827141483104,2,27.5,22,33,1.4465037378172889,7.1847812249819043,53.657961042297721,167.95280865537444,19.95918367346939,4.4675702203176826,50.57471,33.33333,1,1,2.051,2.564,0.513,0.513,64.61538461538461,24.615384615384617,6.666666666666667,0.5128205128205128,2.5641025641025643,1.0256410256410255
452204,3165,101,3165_101,213,2.2722771866704661,0.00066,2.2722771866704661,0.00066,12.482,2.27228,483.99504,8.15414,8.15414,180.0,5,5,2.347,2.347,6.1007469972655883,0.28591393638926449,0,0,0.469,0.469,63.43494882292201,71.565051177075148,71.565051177080434,81.869897645845484,89.999999999997982,90.0,153.43494882292202,180.0,180.0,180.0,0.4472135954999563,0.14142135623730648,0.4472135954999579,0.14142135623730587,0.14142135623730145,0.1999999999999993,0.09999999999999432,0.09999999999999787,0.09999999999999787,0.09999999999999787,2.37643,0.00023,0.0,0.0,0.0,0.0,100.0,3.04849,8.78628,6,1.63,4.49896,32.863999999999997,38.966999999999999,28.169,41.0,-0.13894383532917778,4,24.25,16,31,1.6902614821868336,1.0443807665528551,35.13218483263239,115.0374054492502,287.44,16.954055562018191,44.7619,39.04762,0,0,0.939,0.939,0.0,0.0,73.70892018779342,17.84037558685446,5.633802816901408,0.4694835680751174,0.4694835680751174,1.8779342723004695
452205,3165,102,3165_102,654,7.7299123993990646,0.0,7.7299123993990646,0.0,6.258,7.72991,5055.36271,18.0801,18.0801,116.565,18,18,2.752,2.752,27.897078150827596,0.45523509171189269,0,0,1.988,1.835,45.000000000130278,52.765166018403534,53.130102354138856,56.309932474022723,60.561510325314863,63.43494882292201,66.801409486411345,74.744881296942225,90.000000000005429,108.43494882292201,0.10000000000013642,0.5385164807133829,0.7071067811865797,0.14142135623734164,1.6401219466854562,0.4472135955000596,0.5385164807135517,0.8062257748298549,0.14142135623734164,0.14142135623718088,7.8495,0.0,0.0,28.571,35.714,0.0,35.714,0.21597,28.10655,22,6.356,9.68007,13.760999999999999,45.719000000000001,40.520000000000003,23.5,-0.11390281886550872,3,166.66666666666666,37,312,1.630037032131056,9.4849410979294433,1512.900233965898,1667.8213716319212,406.55555555555566,20.163222846448821,44.03846,39.80769,0,0,3.823,3.976,0.765,0.459,81.03975535168196,17.2782874617737,1.2232415902140672,0.45871559633027525,0.0,0.0
452206,3165,103,3165_103,497,9.9818242061713978,0.0,9.9818242061713978,0.0,5.344,9.98182,4960.96663,16.05895,16.05895,126.87,7,14,1.408,2.817,23.042742861155137,0.78608121678861587,0,1,1.207,0.604,43.636072468385542,45.000000000000007,46.610300602501695,57.528807709166841,75.963756532088851,83.659808253966176,89.999999999934857,90.0,116.56505117705194,126.86989764585445,0.6324555320335321,0.14142135623718088,4.123105625617661,0.14142135623718088,0.09999999999990905,0.6403124237433416,0.2828427124746833,0.28284271247436177,0.4472135954999579,0.500000000000182,10.07087,0.00022,0.0,45.455,36.364,0.0,18.182,0.0187,11.40262,15,7.464,11.46382,26.157,34.204999999999998,39.637999999999998,23.0,-0.24660814173517998,3,141.66666666666666,69,218,12.277819944939411,3.4907094897530793,829.40824999196786,1648.6230981103038,0.0,0.0,41.2037,47.91667,1,1,3.421,2.817,0.604,0.201,88.73239436619718,9.25553319919517,1.2072434607645874,0.4024144869215292,0.4024144869215292,0.0
452207,3165,104,3165_104,469,4.668479057683296,0.0,4.668479057683296,0.0,3.933,4.66848,2189.51668,21.70369,21.70369,125.538,7,6,1.493,1.279,40.782957872194231,0.46398250581218514,0,1,1.279,1.919,43.492564241225487,47.726310993906303,47.726310993906303,71.56505117707799,71.56505117707799,71.565051177089387,75.963756532073532,78.690067525979785,79.695153531233942,94.398705354995457,3.911521443121596,0.5099019513592784,0.5099019513592784,0.3162277660168378,0.3162277660168378,0.3162277660170087,0.4123105625617662,0.1,0.7071067811865476,0.6324555320336755,4.76951,9e-05,10.0,10.0,10.0,10.0,60.0,0.00565,12.64849,13,2.233,10.1847,53.305,24.52,22.175000000000001,70.0,-0.08800044923518736,3,67.666666666666671,22,151,10.24005956974098,31.741613775823101,777.25499631521359,719.99419141609212,4225.0,65.0,38.02817,36.61972,2,1,2.772,2.559,0.853,1.066,89.97867803837953,7.889125799573561,1.7057569296375266,0.21321961620469082,0.21321961620469082,0.0
452208,3165,105,3165_105,745,6.8759137305064888,-0.0,6.8759137305064888,-0.0,6.973,6.87591,5122.55573,17.55733,17.55733,180.0,11,16,1.477,2.148,37.860857350498094,0.54868402416182627,0,2,0.805,0.94,79.695153531223539,90.0,90.0,90.0,97.594643368593154,98.130102354142963,101.30993247399768,104.03624346791115,121.32869286777965,168.6900675259898,0.500000000000182,0.09999999999990905,0.09999999999990905,0.09999999999990905,0.10000000000013642,0.2236067977497756,0.14142135623726126,0.29999999999972715,0.49999999999974987,0.09999999999990905,6.89986,2e-05,6.25,31.25,18.75,0.0,43.75,0.0017,30.36397,26,5.114,10.19522,30.872,34.362000000000002,34.765000000000001,24.33,-0.07008209510132067,6,80.0,7,296,0.083497347672936817,9.9222798320785586,1344.0071783169776,845.08002017848628,3729.5999999999999,61.070451119997465,42.4,43.4,2,2,1.745,2.148,0.537,0.403,84.83221476510067,11.275167785234899,2.5503355704697985,0.9395973154362416,0.2684563758389262,0.1342281879194631
452209,3165,106,3165_106,565,9.0395325995268774,0.0,9.0395325995268774,0.0,9.374,9.03953,5107.33592,17.58636,17.58636,161.565,13,11,2.301,1.947,34.662850382090845,0.34778824444807865,0,0,0.531,0.531,90.000000000000114,96.340191745805058,98.130102354156023,104.03624346794182,108.4349488229611,126.86989764584402,130.60129464500179,153.4349488228178,153.43494882292202,161.56505117705197,0.42426406871192873,0.14142135623750243,0.316227766016838,0.10000000000013642,0.10000000000013642,0.19999999999999998,0.5830951894845067,0.22360679774997896,0.22360679774997913,0.14142135623750243,9.20027,7e-05,0.0,58.333,16.667,0.0,25.0,0.02689,21.6663,20,6.45,11.33744,31.858000000000001,34.689999999999998,33.451000000000001,21.0,-0.3913502069133438,2,207.5,60,355,8.8055069243012802,10.833939554508829,1865.5027310595447,2519.8727907906691,530.1875,23.025800746119558,47.09821,43.08036,0,0,1.947,2.124,0.177,0.354,81.41592920353982,12.743362831858407,3.5398230088495577,1.238938053097345,1.0619469026548674,0.0
452210,3165,107,3165_107,570,6.8627612171166588,0.00018,6.8627612171166588,0.00018,6.169,6.86276,3911.77389,17.32772,17.32772,180.0,9,10,1.579,1.754,32.01747338912017,0.24599110497503701,0,0,0.351,0.175,59.03624346791883,59.036243467926482,71.565051177182212,85.815083874881608,101.30993247402021,102.52880770915154,113.19859051364371,120.96375653206971,125.53767779197088,180.0,0.42426406871218575,0.14142135623730948,0.22360679774997896,1.3000000000000003,0.09999999999999998,0.412310562561766,0.14142135623718088,1.1661903789690133,0.14142135623718088,0.09999999999990905,6.9847,0.0,0.0,33.333,25.0,0.0,41.667,0.00809,15.30062,21,5.095,10.39303,35.088000000000001,34.034999999999997,30.876999999999999,0.0,0,3,120.33333333333333,10,335,0.12887606282886782,5.7912952146216208,1767.0893503520795,1290.015145771418,1890.0,43.474130238568314,48.6631,42.24599,0,0,1.053,1.579,0.175,0.0,86.49122807017544,10.701754385964913,1.5789473684210527,0.5263157894736842,0.3508771929824561,0.3508771929824561
