id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25,per_straight,per_10_45,per_45_90,per_90_120,per_120_170,per_back
188401,1910,1,1910_1,248,2.4063154679452237,0.0004,2.4063154679452237,0.0004,16.069,2.40632,596.76624,12.6874,12.6874,180.0,2,1,0.806,0.403,8.2629523203404602,1.0495034961555185,0,1,3.226,5.242,79.695153531233316,79.695153531233316,79.695153531234752,90.0,90.0,96.115503566281788,109.98310652189951,179.99999879258175,179.99999879258175,180.0,1.1180339887499202,1.1180339887499202,1.118033988749915,1.099999999999966,1.099999999999966,0.5099019513592717,0.09999999999999432,0.14142135623732158,0.14142135623732158,0.29999999999998295,2.29534,0.00066,0.0,0.0,0.0,20.0,80.0,0.23751,14.81502,8,1.466,3.36105,4.032,51.613,44.354999999999997,11.0,-0.16241881252646828,7,14.857142857142858,5,41,0.19107703415552488,13.120069772530433,91.320447589300173,71.772819024508024,10.109375,3.179524335494226,40.57143,33.71429,1,1,6.855,9.677,1.613,2.016,66.53225806451613,22.177419354838708,8.064516129032258,1.6129032258064515,0.0,1.6129032258064515
188402,1910,10,1910_10,1216,17.277408579780847,0.00094,17.277408579780847,0.00094,5.782,17.27741,21009.32883,31.241,31.241,180.0,26,20,2.138,1.645,61.615486648894098,0.86468074709628506,1,1,4.523,5.099,101.30993247407366,108.43494882294745,109.98310652187718,127.87498365113828,131.63353933655586,135.00000000006514,154.44003482814412,168.6900675259397,172.87498365115164,174.28940686250445,1.0816653826380869,1.118033988749895,0.1000000000003638,0.1000000000003638,1.2041594578784742,0.1000000000003638,1.1401754250981808,1.118033988749895,1.118033988749895,1.118033988749895,17.36637,4e-05,70.37,14.815,3.704,0.0,11.111,0.08887,39.84403,31,11.519,18.19951,8.2240000000000002,48.601999999999997,43.173999999999999,5.0,-0.6733315632907841,4,270.25,8,892,0.78103408337608293,19.866066648493518,7796.1966432760792,5235.4317422877812,10.222222222222223,3.197221015541813,42.98094,36.4818,2,1,8.059,9.211,1.727,1.398,91.85855263157895,4.934210526315789,2.0559210526315788,0.4934210526315789,0.41118421052631576,0.24671052631578946
188403,1910,100,1910_100,189,2.6931891591112485,0.00118,2.6931891591112485,0.00118,23.002,2.69319,509.01275,12.29675,12.29675,180.0,3,3,1.587,1.587,12.328742735256228,0.81320644698825684,0,0,4.762,5.82,104.03624346792567,105.25511870305684,105.25511870305778,111.37062226934346,116.56505117707799,120.96375653207359,168.69006752597886,168.69006752598048,179.99999879258175,180.0,0.19999999999998863,1.1401754250991418,1.140175425099138,0.22360679774996625,1.118033988749895,1.1661903789690609,0.19999999999998863,0.19999999999998863,0.14142135623730953,0.22360679774997877,2.83598,0.00052,0.0,0.0,0.0,25.0,75.0,0.15028,16.76693,7,1.704,4.20152,15.872999999999999,46.031999999999996,38.094999999999999,9.0,-0.7059021000632681,4,16.0,12,19,2.9741824367772285,10.909049920069146,35.735873949618082,111.52058537814321,27.428571428571427,5.2372293656638167,27.73109,26.05042,0,0,8.466,11.64,1.587,0.529,61.904761904761905,20.105820105820104,10.582010582010582,4.232804232804233,1.5873015873015872,1.5873015873015872
188404,1910,101,1910_101,1636,7.6708067780684033,0.0,7.6708067780684033,0.0,14.295,7.67081,12549.43989,36.85051,36.85051,180.0,33,29,2.017,1.773,109.45458523173053,0.76236358919977609,0,0,5.44,6.663,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,7.7139,8e-05,16.667,8.333,11.111,2.778,61.111,0.10976,55.91586,51,2.306,10.29711,9.1690000000000005,47.860999999999997,42.970999999999997,9.22,-0.2717673381721316,20,38.75,5,291,0.02385168780089222,81.143900814408312,1652.908628342944,599.82067323476144,121.97061224489795,11.044030615898253,32.51029,31.52263,5,1,9.108,11.369,1.711,1.528,75.91687041564792,11.124694376528117,9.841075794621027,1.5892420537897312,0.36674816625916873,1.1613691931540342
188405,1910,102,1910_102,642,14.253200762656954,0.0,14.069539411885408,0.0,9.742,14.2532,9150.55489,34.00735,143.69624,180.0,14,14,2.181,2.181,120.66485201466178,1.9018868045681503,0,3,6.542,8.879,100.30484646875666,101.30993247403775,105.25511870305678,109.98310652192662,114.44395478041611,160.01689347807343,161.56505117707147,164.74488129693222,180.0,180.0,1.1180339887498847,1.1401754250992078,0.10000000000013642,1.1704699910720635,0.10000000000013642,1.1704699910720635,0.31622776601680197,0.09999999999990905,0.22360679774997896,0.22360679774997896,14.14956,0.00044,50.0,7.143,14.286,7.143,21.429,0.14881,91.09356,19,7.751,16.43955,3.1150000000000002,50.0,46.884999999999998,14.5,-0.5577986351934525,5,97.400000000000006,14,231,4.0674805857328407,44.73980609131609,2164.6961837710251,1820.6146461958961,67.555555555555543,8.2192186706253008,31.32969,32.96903,5,3,9.813,13.24,2.804,4.361,81.61993769470405,11.993769470404985,3.8940809968847354,1.557632398753894,0.4672897196261682,0.4672897196261682
188406,1910,103,1910_103,760,9.0814672964663519,0.0,9.0814672964663519,0.0,7.761,9.08147,6901.91515,20.02324,20.02324,176.634,13,14,1.711,1.842,25.99892542742268,0.96516298001816037,0,1,4.605,5.132,78.690067525977412,78.690067525978563,81.869897645844034,94.398705354995258,97.125016348904254,105.25511870305704,116.56505117707799,120.9637565320733,153.43494882292202,169.33021719550283,0.22360679774996944,0.22360679774999487,0.5000000000000071,0.09999999999999432,1.1401754250991298,1.140175425099128,0.09999999999999432,1.166190378969057,0.09999999999999432,1.2041594578792414,9.11248,0.00023,6.25,37.5,31.25,12.5,12.5,0.63401,29.6123,20,5.468,9.99068,6.5789999999999997,46.841999999999999,46.579000000000001,0.0,0,2,337.5,243,432,7.395318673888732,18.168697503868749,1611.1921584688507,3438.5887513368434,64.9375,8.0583807306430995,39.27536,36.52174,2,1,8.816,10.789,2.237,1.974,82.36842105263158,14.210526315789474,2.3684210526315788,0.5263157894736842,0.39473684210526316,0.13157894736842105
188407,1910,104,1910_104,1075,6.7875680576484596,-0.0,6.7875680576484596,-0.0,11.652,6.78757,7296.63566,21.78486,21.78486,180.0,20,28,1.86,2.605,32.218752420929874,1.1224165411335123,0,2,5.302,5.767,174.80557109227152,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,1.1045361017190802,0.20000000000004547,0.20000000000004547,0.20000000000004547,0.20000000000004547,0.20000000000004547,0.20000000000004547,0.20000000000004547,0.20000000000004547,0.20000000000004547,6.79682,2e-05,0.0,17.391,21.739,34.783,26.087,0.05583,35.11795,33,4.335,8.63544,10.233000000000001,46.604999999999997,43.162999999999997,9.63,-0.5432051136131164,16,43.75,9,130,1.114227560987807,7.5512088457299589,457.04534405578511,445.94337296041977,83.036011080332415,9.1124097296122724,33.49169,30.4038,4,3,8.186,9.674,2.605,2.326,76.83720930232558,15.255813953488373,5.8604651162790695,0.6511627906976745,0.37209302325581395,1.0232558139534884
188408,1910,105,1910_105,174,2.4201311492924846,0.00081,2.4201311492924846,0.00081,25.87,2.42013,421.10282,10.6066,10.6066,172.875,2,4,1.149,2.299,9.2325629213736615,1.2620840997854059,0,1,6.322,8.621,97.125016348892856,97.12501634890404,101.30993247402252,102.99461679191661,108.43494882292404,120.9637565320733,123.69006752598021,138.36646066343096,149.03624346792611,165.37912601136867,0.14142135623728136,1.140175425099142,1.0816653826392004,0.94339811320567,0.14142135623731653,0.09999999999999432,0.09999999999999432,1.2041594578792532,0.0999999999999659,1.118033988749895,2.34643,0.00212,0.0,0.0,0.0,0.0,100.0,3.84465,12.42839,4,1.607,2.9045,0.0,49.424999999999997,50.575000000000003,8.75,-0.4620369095055961,3,18.0,11,29,4.770985648976664,3.9598991911303645,46.064776986596605,115.58843146415263,10.75,3.2787192621510002,29.16667,30.55556,2,1,13.218,17.816,2.299,3.448,58.04597701149425,15.517241379310345,15.517241379310345,7.471264367816092,2.8735632183908044,0.5747126436781609
188409,1910,106,1910_106,852,7.5991012593913307,0.0,7.5991012593913307,0.0,10.813,7.5991,6474.43427,18.08535,18.08535,180.0,19,13,2.23,1.526,36.041711692709562,0.72092802206242557,0,1,2.934,4.812,100.30484646877854,101.30993247398014,113.77354140507232,161.56505117710401,174.8055710922695,175.23635830927736,175.23635830927827,175.42607874010045,179.99999914622637,179.99999914622637,0.20000000000027285,1.1401754250989784,2.308679276123029,0.1000000000003638,1.199999999999818,1.2041594578790407,1.2000000000000455,0.6082762530301659,0.41231056256183224,0.41231056256183224,7.64038,9e-05,11.111,27.778,22.222,5.556,33.333,0.23772,38.68501,23,4.15,8.80913,7.0419999999999998,49.177999999999997,43.779000000000003,15.33,-0.4357709714863755,8,77.25,12,287,0.39016133432687505,13.631237982002643,1173.7939182671482,795.69583048684035,51.890000000000001,7.2034713853808015,39.69986,35.47067,3,1,6.573,8.803,1.174,1.291,73.2394366197183,20.422535211267604,4.460093896713615,0.9389671361502347,0.11737089201877934,0.8215962441314554
188410,1910,107,1910_107,170,4.2100849527539799,0.00166,4.2100849527539799,0.00166,14.269,4.21008,715.71444,12.00666,12.00666,180.0,2,2,1.176,1.176,16.481419984712165,0.83588922708001878,0,0,5.294,7.059,71.565051177077962,78.690067525988766,82.874983651090304,82.874983651090304,82.874983651090304,86.185925165709776,114.51964268818888,134.99999999999898,137.04540848888774,179.99999879258175,1.118033988749895,0.14142135623732158,0.28284271247464315,0.28284271247464315,0.28284271247464315,1.0630145812734446,1.252996408614184,0.09999999999999432,1.2649110640673786,0.14142135623732158,4.45445,0.00162,0.0,0.0,33.333,33.333,33.333,4.32968,19.98067,6,2.843,6.39215,11.765000000000001,47.646999999999998,40.588000000000001,4.0,-0.7999930602447352,1,93.0,93,93,6.6751026839820735,6.6751026839820735,0.0,693.66046224809361,36.472222222222221,6.0392236439978131,36.93694,33.33333,2,1,8.235,10.588,3.529,4.706,68.82352941176471,22.941176470588236,5.294117647058823,0.5882352941176471,1.1764705882352942,1.1764705882352942
