id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25
307201,2469,1,2469_1,1616,20.621670176231625,0.00019,20.60282325028345,0.00019,3.356,20.62167,33324.619,33.57648,58.66762,180.0,23,27,1.423,1.671,61.571935256193512,0.68566343037218114,1,2,3.28,3.96,63.434948823338893,71.565051176957738,75.96375653193941,82.874983651659392,90.0,90.000000000521098,90.00000000058624,97.125016349960049,142.12501634891785,172.8749836510915,0.09999999999854481,0.7211102550918898,0.14142135623750243,1.1401754250992975,0.2000000000007276,0.14142135623911023,1.1313708499013058,1.1401754251007334,0.10000000000218279,1.118033988749895,20.69647,8e-05,88.571,8.571,0.0,0.0,2.857,0.15069,117.53885,19,11.462,21.82995,16.707999999999998,42.512,40.780000000000001,0.0,0,2,761.0,709,813,18.287351467017778,53.134627268233956,2054.5285575708549,16648.466482517917,900.22222222222206,30.003703475108235,42.65092,41.07612,3,2,5.569,6.621,1.361,1.3
307202,2469,10,2469_10,1596,14.603079863106107,0.0,14.603079863106107,0.0,6.774,14.60308,23306.51546,30.99032,30.99032,180.0,22,21,1.378,1.316,91.208216406481739,1.0661789216070161,0,3,6.516,8.208,114.44395478044511,119.74488129719879,158.62937773063544,161.56505117697372,165.96375653225746,180.0,180.0,180.0,180.0,180.0,1.2083045973581323,0.14142135623718088,1.118033988749895,0.2236067977516059,0.4123105625610602,0.0999999999994543,0.0999999999994543,0.0999999999994543,0.0999999999994543,0.0999999999994543,14.63908,0.00015,45.714,8.571,25.714,8.571,11.429,0.10886,101.26865,33,6.989,16.82198,6.266,48.058,45.677,7.0,-0.29035657668354276,9,152.44444444444446,6,788,1.7383949999117245,28.861179295859053,5429.8509896260739,2579.7202764689305,703.91836734693879,26.531459955059745,35.40912,32.72991,5,3,9.712,11.591,2.945,3.133
307203,2469,100,2469_100,1326,0.20490567333957727,-0.0,0.20490567333957727,-0.0,1.531,0.20491,271.70492,5.90339,5.90339,180.0,0,3,0.0,0.226,0.72593221706945366,0.082661609856184828,0,1,0.226,1.735,61.699244233992729,61.891695744675019,74.744881296941799,90.0,100.30484646876538,105.25511870305704,105.25511870305753,105.25511870305773,114.44395478041665,180.0,1.0440306508910502,1.1401754250991354,0.09999999999999432,0.20000000000000284,0.09999999999999432,1.140175425099128,1.1401754250991454,0.20000000000000284,0.09999999999999432,1.1704699910719591,0.18989,4e-05,0.0,0.0,0.0,0.0,100.0,0.00022,1.39333,41,0.528,4.08063,78.430999999999997,15.308999999999999,6.2590000000000003,0.0,0,1,51.0,51,51,0.99616560954902622,0.99616560954902622,0.0,216.71212067986178,0.0,0.0,33.33333,53.7037,1,1,0.377,2.112,0.151,0.151
307204,2469,101,2469_101,680,4.3371773620677212,-0.0,4.3371773620677212,-0.0,24.767,4.33718,2949.28061,19.38917,19.38917,180.0,7,9,1.029,1.324,36.838833706437875,0.41559279880302868,0,0,2.353,3.676,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,4.39412,0.00048,0.0,26.667,6.667,0.0,66.667,0.02837,36.58562,22,1.497,12.41733,17.646999999999998,43.970999999999997,38.381999999999998,21.0,-0.25278039637727495,1,219.0,219,219,14.424223943987284,14.424223943987284,0.0,2748.2319617205571,1906.6399999999999,43.665089030024888,37.83784,34.68468,1,0,5.147,7.353,0.441,1.029
307205,2469,102,2469_102,303,11.830568706935232,-0.0,11.538381060515599,0.0,6.47,11.83057,3584.66232,32.5,118.63701,97.125,6,10,1.98,3.3,51.602330159100596,7.6621611441223454,0,6,7.921,7.591,38.125729444225144,42.631829116290362,60.066037142961193,86.633539336565718,89.999999999934857,90.000000000073285,93.814074834360099,97.125016348895784,97.125016348895784,97.125016348902804,7.564390259630862,2.773084924772429,7.802563681252471,1.2041594578792671,1.1313708498984116,0.14142135623734164,0.14142135623734164,1.1401754250990583,1.1401754250990583,0.14142135623750243,11.69167,0.00013,33.333,33.333,16.667,0.0,16.667,4.36491,35.09514,8,6.848,14.20839,9.9009999999999998,45.545000000000002,44.554000000000002,32.0,-0.5611266301546207,1,244.0,244,244,25.80659622966553,25.80659622966553,0.0,3569.5880541969323,0.0,0.0,33.06122,30.20408,7,7,10.231,10.561,4.62,3.63
307206,2469,103,2469_103,231,15.274049827522814,0.07549,15.274049827522814,0.07549,3.935,15.27405,3528.30551,22.92182,22.92182,42.695,6,6,2.597,2.597,22.386475459423885,1.0443272251151341,1,1,4.329,4.762,21.300018927690932,22.324619691445449,24.102234501161128,25.039374164697065,25.529697990531634,26.253099017217231,26.595318358370339,30.460228432558608,32.843583014276007,33.285769340609967,9.363759928575648,8.203657720797509,6.788225099390857,8.102468759581939,7.424957912338591,5.594640292279648,6.841052550594927,6.395310782127772,7.3824115301167,4.272001872658765,15.31909,0.08489,60.0,40.0,0.0,0.0,0.0,6.60102,29.59616,6,10.381,15.27405,8.6579999999999995,51.948,39.393999999999998,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,39.82684,29.00433,1,1,7.359,8.225,2.597,2.597
307207,2469,104,2469_104,756,5.2223922017003384,0.0,5.2223922017003384,0.0,5.801,5.22239,3948.1285,17.0883,17.0883,168.69,11,9,1.455,1.19,24.59197683447664,0.47660840913515201,0,0,3.439,5.556,72.645975363770205,75.96375653204322,82.87498365113872,86.185925165709676,86.63353933657018,88.264295411103831,127.8749836510982,127.87498365110071,131.63353933657021,153.43494882292202,2.370653918226071,0.1414213562372462,1.1401754250991647,1.063014581273465,1.2041594578792294,0.28284271247452253,0.1,1.1401754250991478,0.10000000000000009,0.2236067977500298,5.29226,-0.0,0.0,18.75,31.25,12.5,37.5,0.02602,19.81792,28,4.123,8.73653,18.518999999999998,47.090000000000003,34.392000000000003,12.0,-0.26939495129572827,2,207.5,115,300,11.687070923031305,8.25507728729613,854.72213172974307,1910.4668390538718,3170.6666666666665,56.308673103409802,37.61261,34.23423,0,0,6.217,7.672,1.323,1.587
307208,2469,105,2469_105,409,3.9116365182359485,-0.0,3.9116365182359485,-0.0,18.581,3.91164,1599.85934,20.82162,20.82162,180.0,6,7,1.467,1.711,32.468488502259177,0.56202741628288488,0,0,2.445,4.401,97.125016348901553,97.125016348903813,97.125016348909682,99.162347045721717,131.63353933656572,135.00000000000205,179.99999879258175,180.0,180.0,180.0,1.140175425099113,1.140175425099078,0.14142135623732158,2.220360331117452,1.2041594578792671,1.1313708498984518,0.14142135623732158,0.2828427124746029,0.2828427124746029,0.2828427124746029,3.97986,0.00025,0.0,11.111,11.111,22.222,55.556,0.02702,41.93665,12,1.639,9.48511,22.004999999999999,40.831000000000003,37.164000000000001,8.0,-0.44870192994783453,3,51.333333333333336,33,83,2.1755783624763203,23.862359700473792,330.70561276310582,509.23312919445578,3484.2222222222222,59.027300651666444,29.62963,39.50617,0,0,4.401,8.313,1.222,1.222
307209,2469,106,2469_106,268,10.330151260596596,-0.0,10.330151260596596,-0.0,6.877,10.33015,2768.48054,23.54591,23.54591,180.0,5,5,1.866,1.866,61.372900306328923,0.73986893711262425,0,1,4.478,4.851,49.208670298895235,50.015149490672712,50.885987833028587,53.972626614895681,53.972626614895688,63.434948822869899,64.440034828172983,79.695153531230844,180.0,180.0,11.14001795330704,2.7802877548914937,4.5343136195018365,1.360147050873444,0.6000000000001364,1.099999999999909,0.7999999999999545,1.1180339887498134,0.20000000000000018,0.20000000000000018,10.72692,7e-05,60.0,0.0,20.0,0.0,20.0,10.41731,41.68172,6,6.07,14.21998,14.925000000000001,42.909999999999997,42.164000000000001,5.0,-0.3205551275463988,1,189.0,189,189,25.959721622230372,25.959721622230372,0.0,2753.7895914416376,784.0,28.0,30.41237,39.17526,1,1,4.851,7.09,2.612,1.866
307210,2469,107,2469_107,213,9.0544836119606185,0.00105,9.0544836119606185,0.00105,6.975,9.05448,1928.60501,34.31851,34.31851,90.0,3,5,1.408,2.347,50.785199760173207,3.9809051950508141,0,2,7.512,8.451,33.469133738558924,39.793803628986602,45.000000000065128,45.000000000065128,49.242383159717825,66.986420344158603,67.380135051956486,70.026091118165027,79.69515353123866,85.815083874858956,4.019950248448354,5.630275304103749,0.14142135623734164,0.14142135623734164,4.491102314577125,34.31850812608264,1.2999999999998322,18.609674903124994,0.20000000000004547,0.31622776601687386,9.20651,0.00051,25.0,50.0,0.0,0.0,25.0,3.78961,17.79338,6,5.001,12.93472,14.085000000000001,37.558999999999997,48.356999999999999,17.0,-0.267693494593399,1,147.0,147,147,22.720654287502004,22.720654287502004,0.0,1914.3383847954815,0.0,0.0,25.0,39.18919,3,2,9.39,10.798,5.164,3.756
